Id,Title, Budget , Revenue ,Original Language,Popularity,Production Countries,Production Companies,Genre 1,Genre 2,Genre 3,Genre 4,Release Date,Runtime,Status,Tagline,Vote Average,Vote Count,,,,,,
9377,Ferris Bueller's Day Off,"$6,000,000.00 ","$70,136,369.00 ",en,12.724645,  United States of America, Paramount Pictures,Comedy,,,,6/11/1986,103,Released,One man's struggle to take it easy.,7.5,1340,,,,,,
11541,The Year of Living Dangerously,"$6,000,000.00 ","$1,317,657.00 ",en,13.293569,  Australia, Metro-Goldwyn-Mayer (MGM),War,Drama,Romance,,12/17/1982,115,Released,A love caught in the fire of revolution.,6.8,84,,,,,,
11901,High Plains Drifter,"$5,500,000.00 ","$15,700,000.00 ",en,9.91087,  United States of America, Universal Pictures,Western,,,,4/19/1973,105,Released,Welcome to Hell,7.4,284,,,,,,
4929,Hang 'em High,"$1,800,000.00 ","$6,800,000.00 ",en,7.266576,  United States of America, United Artists,Western,,,,7/31/1968,114,Released,The hanging was the best show in town. But they made two mistakes. They hung the wrong man and they didn't finish the job!,6.7,197,,,,,,
18254,Reds,"$32,000,000.00 ","$40,382,659.00 ",en,5.463216,  United States of America, Barclays Mercantile Industrial Finance,Drama,History,,,12/25/1981,195,Released,Not since Gone With The Wind has there been a great romantic epic like it!,7.1,70,,,,,,
19997,Niagara,"$1,250,000.00 ","$8,500,000.00 ",en,14.605464,  United States of America, Twentieth Century Fox Film Corporation,Crime,Drama,Thriller,,1/26/1953,92,Released,A raging torrent of emotion that even nature can't control!,6.7,84,,,,,,
17352,South Pacific,"$6,000,000.00 ","$36,800,000.00 ",en,2.747118,  United States of America, Twentieth Century Fox Film Corporation,Music,Romance,War,,3/18/1958,157,Released,There is nothing you can name that is anything like... [South Pacific],6.3,29,,,,,,
535,Flashdance,"$4,000,000.00 ","$92,921,203.00 ",en,9.888958,  United States of America, Paramount Pictures,Drama,Music,Romance,,4/14/1983,95,Released,When the dancer becomes the dance.,6.1,313,,,,,,
1654,The Dirty Dozen,"$5,400,000.00 ","$45,300,000.00 ",en,15.640007,  United Kingdom, Metro-Goldwyn-Mayer (MGM),Action,Adventure,War,,6/15/1967,150,Released,Train them! Excite them! Arm them!...Then turn them loose on the Nazis!,7.5,309,,,,,,
658,Goldfinger,"$2,500,000.00 ","$124,881,062.00 ",en,13.78884,  United Kingdom, United Artists,Adventure,Action,Thriller,,9/17/1964,110,Released,Everything he touches turns into excitement!,7.2,1005,,,,,,
657,From Russia with Love,"$2,000,000.00 ","$78,898,765.00 ",en,12.536729,  United Kingdom, United Artists,Action,Thriller,Adventure,,10/11/1963,115,Released,The world's masters of murder pull out all the stops to destroy Agent 007!,6.9,773,,,,,,
646,Dr. No,"$950,000.00 ","$59,600,000.00 ",en,19.931606,  United Kingdom, United Artists,Adventure,Action,Thriller,,10/4/1962,110,Released,NOW meet the most extraordinary gentleman spy in all fiction!,6.9,953,,,,,,
5689,The Blue Lagoon,"$4,500,000.00 ","$58,853,106.00 ",en,11.578578,  United States of America, Columbia Pictures Corporation,Romance,Adventure,Drama,,7/5/1980,104,Released,A sensuous story of natural love.,5.8,422,,,,,,
391,A Fistful of Dollars,"$200,000.00 ","$14,500,000.00 ",it,12.429704,  Italy, United Artists,Western,,,,9/12/1964,99,Released,"In his own way he is perhaps, the most dangerous man who ever lived!",7.6,909,,,,,,
8052,Hard Eight,"$3,000,000.00 ","$222,559.00 ",en,7.04756,  United States of America, Green Parrot,Drama,Thriller,,,2/28/1996,96,Released,"When good luck is a long shot, you have to hedge your bets.",6.8,177,,,,,,
772,Home Alone 2: Lost in New York,"$18,000,000.00 ","$358,991,681.00 ",en,13.293722,  United States of America, Twentieth Century Fox Film Corporation,Comedy,Family,Adventure,Crime,11/19/1992,120,Released,He's up past his bedtime in the city that never sleeps.,6.3,2459,,,,,,
31650,Someone to Watch Over Me,"$17,000,000.00 ","$10,278,549.00 ",en,3.50111,  United States of America, Columbia Pictures,Crime,Drama,Romance,Thriller,10/9/1987,106,Released,"Where protection ends, obsession begins.",5.8,38,,,,,,
73575,Sparrows,"$463,455.00 ","$966,878.00 ",en,0.445526,  United States of America, Pickford Corporation,Drama,,,,5/14/2026,84,Released,,8,9,,,,,,
302579,Naturally Native,"$700,000.00 ","$10,508.00 ",en,0.101618,  United States of America, Red-horse Native,Drama,,,,10/8/1999,107,Released,"Sometimes When You're Going Home, It's Important To Know Where You've Come From...",0,0,,,,,,
550,Fight Club,"$63,000,000.00 ","$100,853,753.00 ",en,63.869599,  Germany, Twentieth Century Fox Film Corporation,Drama,,,,10/15/1999,139,Released,Mischief. Mayhem. Soap.,8.3,9678,,,,,,
12220,The Story of Us,"$50,000,000.00 ","$58,900,031.00 ",en,5.769957,  United States of America, Universal Pictures,Comedy,Drama,Romance,,10/13/1999,95,Released,,5.9,75,,,,,,
36819,Time Bandits,"$5,000,000.00 ","$42,365,581.00 ",en,9.841623,  United Kingdom, Handmade Films Ltd.,Family,Fantasy,Science,,7/13/1981,116,Released,All the dreams you've ever had and not just the good ones.,6.6,255,,,,,,
11562,Crimes and Misdemeanors,"$19,000,000.00 ","$18,254,702.00 ",en,6.645295,  United States of America, Orion Pictures,Comedy,Drama,,,10/13/1989,104,Released,A film about humanity.,7.4,201,,,,,,
16162,The Best Man,"$9,000,000.00 ","$34,573,780.00 ",en,5.055141,  United States of America, Universal Pictures,Drama,Comedy,,,10/22/1999,120,Released,,6.8,38,,,,,,
5548,RoboCop,"$13,000,000.00 ","$53,000,000.00 ",en,13.485583,  United States of America, Orion Pictures,Action,Thriller,Science,,7/17/1987,102,Released,Part man. Part machine. All cop. The future of law enforcement.,7.1,1494,,,,,,
5549,RoboCop 2,"$35,000,000.00 ","$45,681,173.00 ",en,10.969876,  United States of America, Orion Pictures,Action,Adventure,Crime,Science,6/22/1990,117,Released,He's back to protect the innocent.,5.6,498,,,,,,
856,Who Framed Roger Rabbit,"$70,000,000.00 ","$329,803,958.00 ",en,16.78596,  United States of America, Amblin Entertainment,Fantasy,Animation,Comedy,Crime,6/21/1988,104,Released,"It's the story of a man, a woman, and a rabbit in a triangle of trouble.",7.2,1466,,,,,,
699,For Your Eyes Only,"$28,000,000.00 ","$195,312,802.00 ",en,9.765123,  United Kingdom, United Artists,Adventure,Action,Thriller,,6/23/1981,127,Released,"No one comes close to James Bond, 007.",6.3,497,,,,,,
709,Licence to Kill,"$32,000,000.00 ","$156,167,015.00 ",en,11.137888,  United Kingdom, Eon Productions,Adventure,Action,Thriller,,7/7/1989,133,Released,His bad side is a dangerous place to be.,5.9,549,,,,,,
253,Live and Let Die,"$7,000,000.00 ","$161,777,836.00 ",en,9.773768,  United Kingdom, United Artists,Adventure,Action,Thriller,,7/5/1973,121,Released,Roger Moore is James Bond.,6.4,540,,,,,,
660,Thunderball,"$5,500,000.00 ","$141,195,658.00 ",en,10.517835,  Bahamas, Eon Productions,Adventure,Action,Thriller,,12/16/1965,130,Released,Look up!  Look down!  Look out!,6.5,572,,,,,,
11377,House on Haunted Hill,"$19,000,000.00 ","$40,846,082.00 ",en,10.187278,  United States of America, Dark Castle Entertainment,Horror,Mystery,Thriller,,10/29/1999,93,Released,Evil loves to party.,5.5,211,,,,,,
26149,Music of the Heart,"$27,000,000.00 ","$14,859,394.00 ",en,3.104943,  United States of America, Craven-Maddalena Films,Drama,,,,10/29/1999,124,Released,She gave them a gift they could never imagine. They gave the system a fight it would never forget.,6.3,49,,,,,,
492,Being John Malkovich,"$13,000,000.00 ","$22,863,596.00 ",en,11.416319,  United States of America, Gramercy Pictures,Fantasy,Drama,Comedy,,9/30/1999,112,Released,Ever wanted to be someone else? Now you can.,7.3,1124,,,,,,
108346,Dreaming of Joseph Lees,"$2,000,000.00 ",$7.00 ,en,1.241349,  United Kingdom, Fox Entertainment Group,Romance,Drama,,,10/29/1999,92,Released,,6,2,,,,,,
128,Princess Mononoke,"$26,500,000.00 ","$159,375,308.00 ",ja,17.166725,  Japan, Miramax Films,Adventure,Fantasy,Animation,,7/12/1997,134,Released,The Fate Of The World Rests On The Courage Of One Warrior.,8.2,2041,,,,,,
2020,The Bachelor,"$51,000,000.00 ","$36,911,617.00 ",en,5.061725,  United States of America, New Line Cinema,Comedy,,,,11/5/1999,101,Released,One thousand brides. One hundred million dollars. Jimmie Shannon is about to discover the true value of love.,4.5,84,,,,,,
9481,The Bone Collector,"$73,000,000.00 ","$151,493,655.00 ",en,8.884406,  United States of America, Universal Pictures,Drama,Mystery,Thriller,Crime,11/4/1999,118,Released,Serial killer vs. forensic genius,6.5,843,,,,,,
9008,The Insider,"$90,000,000.00 ","$60,289,912.00 ",en,11.3569,  United States of America, Spyglass Entertainment,Drama,Thriller,,,10/28/1999,157,Released,Two men driven to tell the truth... whatever the cost.,7.3,489,,,,,,
16281,Creepshow,"$8,000,000.00 ","$21,028,755.00 ",en,10.434018,  United States of America, Warner Bros.,Horror,Comedy,Fantasy,,11/12/1982,120,Released,The Most Fun You'll Ever Have... BEING SCARED!,6.7,228,,,,,,
16288,Creepshow 2,"$3,500,000.00 ","$14,000,000.00 ",en,9.330087,  United States of America, New World Pictures,Horror,,,,5/1/1987,92,Released,"When the curtain goes up, the terror begins.",5.9,133,,,,,,
1694,Re-Animator,"$900,000.00 ","$2,023,414.00 ",en,9.867238,  United States of America, Empire Pictures,Science,name:,name:,,10/18/1985,86,Released,Herbert West has a good head on his shoulders... and another on his desk.,7,263,,,,,,
476,Drugstore Cowboy,"$2,500,000.00 ","$4,729,352.00 ",en,8.026112,  United States of America, Avenue Pictures Productions,Crime,Drama,,,9/9/1989,100,Released,,7,117,,,,,,
37094,Falling Down,"$25,000,000.00 ","$40,903,593.00 ",en,10.175138,  United States of America, Regency Enterprises,Crime,Drama,Thriller,,2/26/1993,113,Released,A Tale Of Urban Reality,7.2,837,,,,,,
73969,My Best Girl,"$483,103.00 ","$1,027,757.00 ",en,0.205671,  United States of America, Mary Pickford Company,Drama,Comedy,Romance,,10/31/2027,80,Released,,8,2,,,,,,
21610,Nighthawks,"$5,000,000.00 ","$19,905,359.00 ",en,5.830675,  United States of America, Universal Pictures,Action,Crime,Thriller,,3/17/1981,99,Released,A terrorist holds New York in a grip of fear - and only Stallone can take him on.,6.4,87,,,,,,
957,Spaceballs,"$22,700,000.00 ","$38,119,483.00 ",en,9.10373,  United States of America, Brooksfilms Ltd.,Comedy,Science,,,6/24/1987,96,Released,May the schwartz be with you,6.7,924,,,,,,
11886,Robin Hood,"$15,000,000.00 ","$32,056,467.00 ",en,11.179855,  United States of America, Walt Disney Productions,Animation,Family,,,11/8/1973,83,Released,Meet Robin Hood and his MERRY MENagerie!,7,1155,,,,,,
62204,Quest for Fire,"$12,000,000.00 ","$55,260,558.00 ",xx,8.341166,  Canada, Belstar Productions,Adventure,Drama,,,12/15/1981,100,Released,,7.2,111,,,,,,
11040,Little Big Man,"$15,000,000.00 ","$31,559,552.00 ",en,8.186994,  United States of America, Cinema Center Films,Adventure,Western,History,,12/14/1970,139,Released,Either The Most Neglected Hero In History Or A Liar Of Insane Proportion!,7.5,128,,,,,,
1621,Trading Places,"$40,600,000.00 ","$90,400,000.00 ",en,14.285052,  United States of America, Paramount Pictures,Comedy,,,,6/7/1983,116,Released,Some very funny business.,7.1,763,,,,,,
47941,Under the Rainbow,"$20,000,000.00 ","$2,297,493.00 ",en,0.69162,  United States of America,,Comedy,,,,7/31/1981,98,Released,Who knew so many little people would throw such a huge party?,4.9,7,,,,,,
21349,Anywhere But Here,"$23,000,000.00 ","$18,653,615.00 ",en,12.593734,  United States of America, Twentieth Century Fox Film Corporation,Drama,Comedy,Romance,,11/12/1999,114,Released,A story of a mother who knows best... and a daughter who knows better.,5.9,67,,,,,,
1832,Dogma,"$10,000,000.00 ","$30,652,890.00 ",en,8.559088,  United States of America, Lions Gate,Fantasy,Comedy,Adventure,,11/12/1999,130,Released,It can be Hell getting into Heaven,6.8,842,,,,,,
10047,The Messenger: The Story of Joan of Arc,"$60,000,000.00 ","$66,976,317.00 ",fr,9.471838,  France, Columbia Pictures,Adventure,Drama,Action,History,10/18/1999,148,Released,,6.2,373,,,,,,
10228,Pokémon: The First Movie: Mewtwo Strikes Back,"$30,000,000.00 ","$163,644,662.00 ",ja,7.556826,  Japan, TV Tokyo,Animation,,,,7/18/1998,75,Released,The Pokémon Match of All Time is Here.,6.7,336,,,,,,
9289,The Longest Day,"$10,000,000.00 ","$50,100,000.00 ",en,10.770928,  United States of America, Twentieth Century Fox Film Corporation,Action,Drama,History,War,9/25/1962,178,Released,This is the day that changed the world... When history held its breath.,7.3,237,,,,,,
11165,Tora! Tora! Tora!,"$25,485,000.00 ","$29,548,291.00 ",en,7.262326,  Japan, Twentieth Century Fox Film Corporation,History,Action,Drama,Adventure,1/26/1970,144,Released,The incredible attack on Pearl Harbor.,6.9,150,,,,,,
4203,Women on the Verge of a Nervous Breakdown,"$700,000.00 ","$7,179,298.00 ",es,5.470331,  Spain, El Deseo,Comedy,Drama,,,3/14/1988,88,Released,,7.6,149,,,,,,
24226,The Verdict,"$16,000,000.00 ","$53,977,250.00 ",en,9.596883,  United States of America, Twentieth Century Fox Film Corporation,Drama,,,,12/8/1982,129,Released,"The doctors want to settle, the Church wants to settle, their lawyers want to settle, and even his own clients are desperate to settle. But Galvin is determined to defy them all. He will try the case.",7.4,132,,,,,,
2668,Sleepy Hollow,"$100,000,000.00 ","$206,071,502.00 ",en,11.072361,  Germany, Paramount Pictures,Drama,Fantasy,Thriller,Mystery,11/18/1999,105,Released,Heads will roll.,6.9,1774,,,,,,
36643,The World Is Not Enough,"$135,000,000.00 ","$361,832,400.00 ",en,12.130127,  United Kingdom, Eon Productions,Adventure,Action,Thriller,,11/8/1999,128,Released,As the countdown begins for the new millennium there is still one number you can always count on.,6,878,,,,,,
99,All About My Mother,"$8,272,296.00 ","$67,872,296.00 ",es,10.000915,  Spain, Renn Productions,Comedy,Drama,,,4/19/1999,101,Released,Part of every woman is a mother/actress/saint/sinner. And part of every man is a woman.,7.4,337,,,,,,
5156,Bicycle Thieves,"$133,000.00 ","$361,712.00 ",it,13.233136,  Italy, Produzioni De Sica,Drama,,,,11/24/1948,93,Released,A man and his son search for a stolen bicycle vital for his job.,8,404,,,,,,
24276,Matewan,"$4,000,000.00 ","$1,680,358.00 ",en,3.350126,  United States of America,,Drama,,,,8/28/1987,132,Released,It takes more than guns to kill a man.,7.2,33,,,,,,
11393,The Natural,"$28,000,000.00 ","$47,951,979.00 ",en,12.319855,  United States of America, TriStar Pictures,Drama,,,,5/11/1984,137,Released,He lived for a dream that wouldn't die.,7,162,,,,,,
10998,Fatal Attraction,"$14,000,000.00 ","$320,145,693.00 ",en,14.260779,  United States of America, Paramount Pictures,Romance,Drama,Thriller,Horror,9/11/1987,119,Released,A look that led to an evening. A mistake he'll regret...FOR THE REST OF HIS LIFE.,6.6,305,,,,,,
36094,Stanley & Iris,"$23,000,000.00 ","$5,820,015.00 ",en,1.914881,  United States of America, Star Partners II Ltd.,Drama,Romance,,,2/9/1990,104,Released,Some people need love spelled out for them.,5.7,26,,,,,,
9013,Midnight Run,"$30,000,000.00 ","$38,413,606.00 ",en,5.564321,  United States of America, Universal Pictures,Adventure,Comedy,Crime,,7/20/1988,126,Released,This could be the beginning of a beautiful friendship.,7.2,241,,,,,,
2924,Backdraft,"$75,000,000.00 ","$152,368,585.00 ",en,9.883727,  United States of America, Universal Pictures,Action,Crime,Drama,Mystery,5/24/1991,137,Released,"Silently behind a door, it waits.",6.4,360,,,,,,
177,The Fisher King,"$24,000,000.00 ","$41,895,491.00 ",en,11.184385,  United States of America, TriStar Pictures,Comedy,Drama,,,9/9/1991,137,Released,"A Modern Day Tale About The Search For Love, Sanity, Ethel Merman And The Holy Grail.",7.2,346,,,,,,
38557,The River,"$18,000,000.00 ","$11,500,000.00 ",en,6.303384,  United States of America, Universal Pictures,Drama,,,,12/1/1984,122,Released,He might be able to hold back the river. But could he hold back the greed of man?,6.5,21,,,,,,
9946,End of Days,"$100,000,000.00 ","$211,989,043.00 ",en,9.62371,  United States of America, Beacon Communications,Action,Fantasy,Horror,Mystery,11/24/1999,121,Released,Prepare for the end.,5.5,488,,,,,,
863,Toy Story 2,"$90,000,000.00 ","$497,366,869.00 ",en,17.547693,  United States of America, Pixar Animation Studios,Animation,Comedy,Family,,10/30/1999,92,Released,The toys are back!,7.3,3914,,,,,,
22267,Ride with the Devil,"$38,000,000.00 ","$635,096.00 ",en,7.059308,  United States of America, Universal Pictures,Drama,War,Romance,Western,11/24/1999,138,Released,"In a No-man's Land between North and South, You didn't fight for the Blue or the Grey... You fought for your friends and family.",6.6,49,,,,,,
55123,Tumbleweeds,"$312,000.00 ","$1,281,176.00 ",en,0.88888,  United States of America, Fine Line Features,Comedy,Drama,,,11/28/1999,102,Released,They ran away from everything but each other.,6.2,11,,,,,,
20024,The End of the Affair,"$23,000,000.00 ","$10,827,816.00 ",en,6.200344,  United States of America, Columbia Pictures Corporation,Drama,,,,12/3/1999,102,Released,,6.6,56,,,,,,
9586,The Bonfire of the Vanities,"$47,000,000.00 ","$15,691,192.00 ",en,5.507082,  United States of America, Warner Bros.,Comedy,Drama,,,12/21/1990,125,Released,"Take one Wall Street tycoon, his Fifth Avenue mistress, a reporter hungry for fame, and make the wrong turn in The Bronx...then sit back and watch the sparks fly.",5.3,113,,,,,,
32669,The Two Jakes,"$19,000,000.00 ","$10,000,000.00 ",en,4.476578,  United States of America, Paramount Pictures,Crime,Drama,Mystery,,8/10/1990,138,Released,They say money makes the world go round. But sex was invented before money.,6.2,48,,,,,,
10402,Deuce Bigalow: Male Gigolo,"$17,000,000.00 ","$65,535,067.00 ",en,6.567794,  United States of America, Happy Madison Productions,Comedy,,,,12/10/1999,88,Released,He charges $10 but he’s willing to negotiate.,5.4,314,,,,,,
